time,current,latWgs84,lonWgs84
2025-12-17T10:00:24.876Z,10025,,
2025-12-17T10:01:10.809Z,10025,,
2025-12-17T10:01:28.975Z,10025,,
2025-12-17T10:01:30.389Z,0,,
2025-12-17T10:02:36.462Z,10025,,
2025-12-17T10:02:42.512Z,10025,,
2025-12-17T10:02:46.575Z,10025,,
2025-12-17T10:03:26.572Z,10025,,
2025-12-17T10:04:08.594Z,10025,,
2025-12-17T10:04:26.851Z,10025,,
2025-12-17T10:05:27.478Z,89784401,,
2025-12-17T10:05:40.364Z,89784329,45.80193,16.011999
2025-12-17T10:05:28.777Z,89784401,,
2025-12-17T10:05:35.758Z,89744149,45.80193,16.011999
2025-12-17T10:06:09.396Z,10025,,
2025-12-17T10:06:36.258Z,89744149,45.80193,16.011999
2025-12-17T10:08:23.758Z,89744149,45.80193,16.011999
2025-12-17T10:08:37.882Z,89744149,45.80193,16.011999
